county,state,fips,recent_cases,recent_deaths,pop2019,f_inf_rep,undercount,tooltip
Columbia,Georgia,13073,47,3,156714,2.999093890781934e-4,6.382978723404255,"Columbia county, Georgia
 recent cases: 47
 recent prevalence: 0.03%
 possible undercount: 6.4x"
Columbia,New York,36021,116,2,59461,0.0019508585459376735,1.7241379310344827,"Columbia county, New York
 recent cases: 116
 recent prevalence: 0.20%
 possible undercount: 1.7x"
Columbia,Oregon,41009,0,0,52354,0,NA,"Columbia county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Columbia,Pennsylvania,42037,73,8,64964,0.0011236992796010098,10.95890410958904,"Columbia county, Pennsylvania
 recent cases: 73
 recent prevalence: 0.11%
 possible undercount: 11.0x"
Columbia,Washington,53013,0,0,3985,0,NA,"Columbia county, Washington
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Columbia,Wisconsin,55021,5,0,57532,8.690815546130849e-5,NA,"Columbia county, Wisconsin
 recent cases: 5
 recent prevalence: 0.01%
 possible undercount: NAx"
Columbiana,Ohio,39029,107,12,101883,0.001050224276866602,11.214953271028037,"Columbiana county, Ohio
 recent cases: 107
 recent prevalence: 0.11%
 possible undercount: 11.2x"
Columbus,North Carolina,37047,106,8,55508,0.0019096346472580528,7.547169811320755,"Columbus county, North Carolina
 recent cases: 106
 recent prevalence: 0.19%
 possible undercount: 7.5x"
Colusa,California,06011,0,0,21547,0,NA,"Colusa county, California
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Comal,Texas,48091,14,0,156209,8.962351721091615e-5,NA,"Comal county, Texas
 recent cases: 14
 recent prevalence: 0.01%
 possible undercount: NAx"
Comanche,Oklahoma,40031,33,1,120749,2.732941887717497e-4,3.0303030303030303,"Comanche county, Oklahoma
 recent cases: 33
 recent prevalence: 0.03%
 possible undercount: 3.0x"
Comanche,Texas,48093,0,1,13635,0,NA,"Comanche county, Texas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Concho,Texas,48095,0,0,2726,0,NA,"Concho county, Texas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Concordia,Louisiana,22029,15,3,19259,7.788566384547485e-4,20,"Concordia county, Louisiana
 recent cases: 15
 recent prevalence: 0.08%
 possible undercount: 20.0x"
Conecuh,Alabama,01035,0,0,12067,0,NA,"Conecuh county, Alabama
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Contra Costa,California,06013,220,7,1153526,1.9071958499418306e-4,3.1818181818181817,"Contra Costa county, California
 recent cases: 220
 recent prevalence: 0.02%
 possible undercount: 3.2x"
Converse,Wyoming,56009,5,0,13822,3.617421501953408e-4,NA,"Converse county, Wyoming
 recent cases: 5
 recent prevalence: 0.04%
 possible undercount: NAx"
Conway,Arkansas,05029,8,0,20846,3.8376666986472224e-4,NA,"Conway county, Arkansas
 recent cases: 8
 recent prevalence: 0.04%
 possible undercount: NAx"
Cook,Georgia,13075,15,0,17270,8.685581933989577e-4,NA,"Cook county, Georgia
 recent cases: 15
 recent prevalence: 0.09%
 possible undercount: NAx"
Cook,Illinois,17031,22042,920,5150233,0.0042798063699254,4.1738499228745125,"Cook county, Illinois
 recent cases: 22042
 recent prevalence: 0.43%
 possible undercount: 4.2x"
Cooke,Texas,48097,5,0,41257,1.2119155537242165e-4,NA,"Cooke county, Texas
 recent cases: 5
 recent prevalence: 0.01%
 possible undercount: NAx"
Cooper,Missouri,29053,4,0,17709,2.2587384945507933e-4,NA,"Cooper county, Missouri
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Coos,New Hampshire,33007,0,0,31563,0,NA,"Coos county, New Hampshire
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Coos,Oregon,41011,26,0,64487,4.031820366895653e-4,NA,"Coos county, Oregon
 recent cases: 26
 recent prevalence: 0.04%
 possible undercount: NAx"
Coosa,Alabama,01037,7,0,10663,6.564756635093314e-4,NA,"Coosa county, Alabama
 recent cases: 7
 recent prevalence: 0.07%
 possible undercount: NAx"
Copiah,Mississippi,28029,75,0,28065,0.002672367717797969,NA,"Copiah county, Mississippi
 recent cases: 75
 recent prevalence: 0.27%
 possible undercount: NAx"
Corson,South Dakota,46031,0,0,4086,0,NA,"Corson county, South Dakota
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Cortland,New York,36023,3,0,47581,6.30503772514239e-5,NA,"Cortland county, New York
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Coryell,Texas,48099,96,1,75951,0.0012639728245842714,1.0416666666666667,"Coryell county, Texas
 recent cases: 96
 recent prevalence: 0.13%
 possible undercount: 1.0x"
Coshocton,Ohio,39031,1,0,36600,2.73224043715847e-5,NA,"Coshocton county, Ohio
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Costilla,Colorado,08023,0,0,3887,0,NA,"Costilla county, Colorado
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Cottle,Texas,48101,2,0,1398,0.001430615164520744,NA,"Cottle county, Texas
 recent cases: 2
 recent prevalence: 0.14%
 possible undercount: NAx"
Cotton,Oklahoma,40033,0,1,5666,0,NA,"Cotton county, Oklahoma
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Cottonwood,Minnesota,27033,35,0,11196,0.003126116470167917,NA,"Cottonwood county, Minnesota
 recent cases: 35
 recent prevalence: 0.31%
 possible undercount: NAx"
Covington,Alabama,01039,20,1,37049,5.398256363194688e-4,5,"Covington county, Alabama
 recent cases: 20
 recent prevalence: 0.05%
 possible undercount: 5.0x"
Covington,Mississippi,28031,47,0,18636,0.002522000429276669,NA,"Covington county, Mississippi
 recent cases: 47
 recent prevalence: 0.25%
 possible undercount: NAx"
Covington city,Virginia,51580,0,0,5538,0,NA,"Covington city county, Virginia
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Coweta,Georgia,13077,76,0,148509,5.117534964210924e-4,NA,"Coweta county, Georgia
 recent cases: 76
 recent prevalence: 0.05%
 possible undercount: NAx"
Cowley,Kansas,20035,2,0,34908,5.7293457087200645e-5,NA,"Cowley county, Kansas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Cowlitz,Washington,53015,26,0,110593,2.3509625383161682e-4,NA,"Cowlitz county, Washington
 recent cases: 26
 recent prevalence: 0.02%
 possible undercount: NAx"
Craig,Oklahoma,40035,4,0,14142,2.82845424975251e-4,NA,"Craig county, Oklahoma
 recent cases: 4
 recent prevalence: 0.03%
 possible undercount: NAx"
Craig,Virginia,51045,2,0,5131,3.897875657766517e-4,NA,"Craig county, Virginia
 recent cases: 2
 recent prevalence: 0.04%
 possible undercount: NAx"
Craighead,Arkansas,05031,37,1,110332,3.353514846100859e-4,2.7027027027027026,"Craighead county, Arkansas
 recent cases: 37
 recent prevalence: 0.03%
 possible undercount: 2.7x"
Crane,Texas,48103,0,0,4797,0,NA,"Crane county, Texas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Craven,North Carolina,37049,8,0,102139,7.832463603520693e-5,NA,"Craven county, North Carolina
 recent cases: 8
 recent prevalence: 0.01%
 possible undercount: NAx"
Crawford,Arkansas,05033,1,0,63257,1.5808527119528275e-5,NA,"Crawford county, Arkansas
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Crawford,Georgia,13079,5,0,12404,4.0309577555627216e-4,NA,"Crawford county, Georgia
 recent cases: 5
 recent prevalence: 0.04%
 possible undercount: NAx"
Crawford,Illinois,17033,3,0,18667,1.607114158675738e-4,NA,"Crawford county, Illinois
 recent cases: 3
 recent prevalence: 0.02%
 possible undercount: NAx"
Crawford,Indiana,18025,6,0,10577,5.672686016828969e-4,NA,"Crawford county, Indiana
 recent cases: 6
 recent prevalence: 0.06%
 possible undercount: NAx"
Crawford,Iowa,19047,90,0,16820,0.00535077288941736,NA,"Crawford county, Iowa
 recent cases: 90
 recent prevalence: 0.54%
 possible undercount: NAx"
Crawford,Kansas,20037,2,0,38818,5.1522489566695864e-5,NA,"Crawford county, Kansas
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
Crawford,Michigan,26039,27,2,14029,0.001924584788652078,7.407407407407407,"Crawford county, Michigan
 recent cases: 27
 recent prevalence: 0.19%
 possible undercount: 7.4x"
Crawford,Missouri,29055,3,0,23920,1.2541806020066888e-4,NA,"Crawford county, Missouri
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Crawford,Ohio,39033,21,1,41494,5.060972670747578e-4,4.761904761904762,"Crawford county, Ohio
 recent cases: 21
 recent prevalence: 0.05%
 possible undercount: 4.8x"
Crawford,Pennsylvania,42039,2,0,84629,2.3632560942466532e-5,NA,"Crawford county, Pennsylvania
 recent cases: 2
 recent prevalence: 0.00%
 possible undercount: NAx"
Crawford,Wisconsin,55023,4,0,16131,2.4796974769078175e-4,NA,"Crawford county, Wisconsin
 recent cases: 4
 recent prevalence: 0.02%
 possible undercount: NAx"
Creek,Oklahoma,40037,11,2,71522,1.5379883112888343e-4,18.181818181818183,"Creek county, Oklahoma
 recent cases: 11
 recent prevalence: 0.02%
 possible undercount: 18.2x"
Crenshaw,Alabama,01041,20,0,13772,0.0014522218995062445,NA,"Crenshaw county, Alabama
 recent cases: 20
 recent prevalence: 0.15%
 possible undercount: NAx"
Crisp,Georgia,13081,50,4,22372,0.0022349365278026105,8,"Crisp county, Georgia
 recent cases: 50
 recent prevalence: 0.22%
 possible undercount: 8.0x"
Crittenden,Arkansas,05035,50,2,47955,0.0010426441455531226,4,"Crittenden county, Arkansas
 recent cases: 50
 recent prevalence: 0.10%
 possible undercount: 4.0x"
Crittenden,Kentucky,21055,1,0,8806,1.1355893708834885e-4,NA,"Crittenden county, Kentucky
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Crockett,Tennessee,47033,3,0,14230,2.1082220660576247e-4,NA,"Crockett county, Tennessee
 recent cases: 3
 recent prevalence: 0.02%
 possible undercount: NAx"
Crook,Oregon,41013,0,0,24404,0,NA,"Crook county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Crook,Wyoming,56011,1,0,7584,1.3185654008438817e-4,NA,"Crook county, Wyoming
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Crosby,Texas,48107,1,0,5737,1.743071291615827e-4,NA,"Crosby county, Texas
 recent cases: 1
 recent prevalence: 0.02%
 possible undercount: NAx"
Cross,Arkansas,05037,16,0,16419,9.744807844570315e-4,NA,"Cross county, Arkansas
 recent cases: 16
 recent prevalence: 0.10%
 possible undercount: NAx"
Crow Wing,Minnesota,27035,1,1,65055,1.5371608638844055e-5,100,"Crow Wing county, Minnesota
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: 100.0x"
Crowley,Colorado,08025,2,0,6061,3.2997855139415937e-4,NA,"Crowley county, Colorado
 recent cases: 2
 recent prevalence: 0.03%
 possible undercount: NAx"
Cullman,Alabama,01043,14,0,83768,1.671282590010505e-4,NA,"Cullman county, Alabama
 recent cases: 14
 recent prevalence: 0.02%
 possible undercount: NAx"
Culpeper,Virginia,51047,136,2,52605,0.0025853055793175553,1.4705882352941178,"Culpeper county, Virginia
 recent cases: 136
 recent prevalence: 0.26%
 possible undercount: 1.5x"
Cumberland,Illinois,17035,2,0,10766,1.857700167193015e-4,NA,"Cumberland county, Illinois
 recent cases: 2
 recent prevalence: 0.02%
 possible undercount: NAx"
Cumberland,Kentucky,21057,2,0,6614,3.023888720895071e-4,NA,"Cumberland county, Kentucky
 recent cases: 2
 recent prevalence: 0.03%
 possible undercount: NAx"
Cumberland,Maine,23005,185,13,295003,6.271122666549154e-4,7.027027027027027,"Cumberland county, Maine
 recent cases: 185
 recent prevalence: 0.06%
 possible undercount: 7.0x"
Cumberland,New Jersey,34011,625,18,149527,0.004179847117911815,2.88,"Cumberland county, New Jersey
 recent cases: 625
 recent prevalence: 0.42%
 possible undercount: 2.9x"
Cumberland,North Carolina,37051,163,3,335509,4.858289941551493e-4,1.8404907975460123,"Cumberland county, North Carolina
 recent cases: 163
 recent prevalence: 0.05%
 possible undercount: 1.8x"
Cumberland,Pennsylvania,42041,188,19,253370,7.41997868729526e-4,10.106382978723405,"Cumberland county, Pennsylvania
 recent cases: 188
 recent prevalence: 0.07%
 possible undercount: 10.1x"
Cumberland,Tennessee,47035,25,1,60520,4.1308658294778586e-4,4,"Cumberland county, Tennessee
 recent cases: 25
 recent prevalence: 0.04%
 possible undercount: 4.0x"
Cumberland,Virginia,51049,3,0,9932,3.0205396697543293e-4,NA,"Cumberland county, Virginia
 recent cases: 3
 recent prevalence: 0.03%
 possible undercount: NAx"
Cuming,Nebraska,31039,9,0,8846,0.0010174089984173638,NA,"Cuming county, Nebraska
 recent cases: 9
 recent prevalence: 0.10%
 possible undercount: NAx"
Currituck,North Carolina,37053,3,0,27763,1.0805748658286208e-4,NA,"Currituck county, North Carolina
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Curry,New Mexico,35009,10,0,48954,2.0427339951791478e-4,NA,"Curry county, New Mexico
 recent cases: 10
 recent prevalence: 0.02%
 possible undercount: NAx"
Curry,Oregon,41015,0,0,22925,0,NA,"Curry county, Oregon
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Custer,Colorado,08027,0,0,5068,0,NA,"Custer county, Colorado
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Custer,Idaho,16037,0,0,4315,0,NA,"Custer county, Idaho
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Custer,Nebraska,31041,12,1,10777,0.0011134824162568433,8.333333333333334,"Custer county, Nebraska
 recent cases: 12
 recent prevalence: 0.11%
 possible undercount: 8.3x"
Custer,Oklahoma,40039,1,0,29003,3.4479191807744024e-5,NA,"Custer county, Oklahoma
 recent cases: 1
 recent prevalence: 0.00%
 possible undercount: NAx"
Cuyahoga,Ohio,39035,775,64,1235072,6.274937817390403e-4,8.258064516129032,"Cuyahoga county, Ohio
 recent cases: 775
 recent prevalence: 0.06%
 possible undercount: 8.3x"
Dade,Georgia,13083,3,0,16116,1.8615040953090097e-4,NA,"Dade county, Georgia
 recent cases: 3
 recent prevalence: 0.02%
 possible undercount: NAx"
Dakota,Minnesota,27037,114,5,429021,2.6572125839993845e-4,4.385964912280702,"Dakota county, Minnesota
 recent cases: 114
 recent prevalence: 0.03%
 possible undercount: 4.4x"
Dakota,Nebraska,31043,941,3,20026,0.046988914411265355,0.3188097768331562,"Dakota county, Nebraska
 recent cases: 941
 recent prevalence: 4.70%
 possible undercount: 0.3x"
Dale,Alabama,01045,13,0,49172,2.643781013584967e-4,NA,"Dale county, Alabama
 recent cases: 13
 recent prevalence: 0.03%
 possible undercount: NAx"
Dallam,Texas,48111,11,1,7287,0.0015095375325922876,9.090909090909092,"Dallam county, Texas
 recent cases: 11
 recent prevalence: 0.15%
 possible undercount: 9.1x"
Dallas,Alabama,01047,39,1,37196,0.0010484998386923324,2.5641025641025643,"Dallas county, Alabama
 recent cases: 39
 recent prevalence: 0.10%
 possible undercount: 2.6x"
Dallas,Arkansas,05039,0,0,7009,0,NA,"Dallas county, Arkansas
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Dallas,Iowa,19049,558,3,93453,0.00597091586144907,0.5376344086021505,"Dallas county, Iowa
 recent cases: 558
 recent prevalence: 0.60%
 possible undercount: 0.5x"
Dallas,Missouri,29059,0,0,16878,0,NA,"Dallas county, Missouri
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
Dallas,Texas,48113,2021,57,2635516,7.668327568491331e-4,2.8203859475507174,"Dallas county, Texas
 recent cases: 2021
 recent prevalence: 0.08%
 possible undercount: 2.8x"
Dane,Wisconsin,55025,62,3,546695,1.1340875625348686e-4,4.838709677419355,"Dane county, Wisconsin
 recent cases: 62
 recent prevalence: 0.01%
 possible undercount: 4.8x"
Danville city,Virginia,51590,8,0,40044,1.997802417340925e-4,NA,"Danville city county, Virginia
 recent cases: 8
 recent prevalence: 0.02%
 possible undercount: NAx"
Dare,North Carolina,37055,3,0,37009,8.106136345213326e-5,NA,"Dare county, North Carolina
 recent cases: 3
 recent prevalence: 0.01%
 possible undercount: NAx"
Darke,Ohio,39037,19,3,51113,3.717253927572242e-4,15.789473684210526,"Darke county, Ohio
 recent cases: 19
 recent prevalence: 0.04%
 possible undercount: 15.8x"
Darlington,South Carolina,45031,72,2,66618,0.0010807889759524452,2.7777777777777777,"Darlington county, South Carolina
 recent cases: 72
 recent prevalence: 0.11%
 possible undercount: 2.8x"
Dauphin,Pennsylvania,42043,295,18,278299,0.001060010995368291,6.101694915254237,"Dauphin county, Pennsylvania
 recent cases: 295
 recent prevalence: 0.11%
 possible undercount: 6.1x"
Davidson,North Carolina,37057,87,8,167609,5.190652053290695e-4,9.195402298850574,"Davidson county, North Carolina
 recent cases: 87
 recent prevalence: 0.05%
 possible undercount: 9.2x"
Davidson,Tennessee,47037,1386,10,694144,0.0019967038539553754,0.7215007215007215,"Davidson county, Tennessee
 recent cases: 1386
 recent prevalence: 0.20%
 possible undercount: 0.7x"
Davie,North Carolina,37059,7,0,42846,1.6337581104420483e-4,NA,"Davie county, North Carolina
 recent cases: 7
 recent prevalence: 0.02%
 possible undercount: NAx"
Daviess,Indiana,18027,14,10,33351,4.197775179155048e-4,71.42857142857143,"Daviess county, Indiana
 recent cases: 14
 recent prevalence: 0.04%
 possible undercount: 71.4x"
Daviess,Kentucky,21059,117,3,101511,0.001152584448975973,2.5641025641025643,"Daviess county, Kentucky
 recent cases: 117
 recent prevalence: 0.12%
 possible undercount: 2.6x"
Daviess,Missouri,29061,1,0,8278,1.2080212611741966e-4,NA,"Daviess county, Missouri
 recent cases: 1
 recent prevalence: 0.01%
 possible undercount: NAx"
Davis,Iowa,19051,3,0,9000,3.333333333333333e-4,NA,"Davis county, Iowa
 recent cases: 3
 recent prevalence: 0.03%
 possible undercount: NAx"
Davis,Utah,49011,59,0,355481,1.6597230231714212e-4,NA,"Davis county, Utah
 recent cases: 59
 recent prevalence: 0.02%
 possible undercount: NAx"
Davison,South Dakota,46035,3,0,19775,1.5170670037926675e-4,NA,"Davison county, South Dakota
 recent cases: 3
 recent prevalence: 0.02%
 possible undercount: NAx"
Dawson,Georgia,13085,22,0,26108,8.426535927685e-4,NA,"Dawson county, Georgia
 recent cases: 22
 recent prevalence: 0.08%
 possible undercount: NAx"
Dawson,Nebraska,31047,441,3,23595,0.01869040050858233,0.6802721088435374,"Dawson county, Nebraska
 recent cases: 441
 recent prevalence: 1.87%
 possible undercount: 0.7x"
Dawson,Texas,48115,15,0,12728,0.0011785040854808296,NA,"Dawson county, Texas
 recent cases: 15
 recent prevalence: 0.12%
 possible undercount: NAx"
Day,South Dakota,46037,7,0,5424,0.0012905604719764012,NA,"Day county, South Dakota
 recent cases: 7
 recent prevalence: 0.13%
 possible undercount: NAx"
De Baca,New Mexico,35011,0,0,1748,0,NA,"De Baca county, New Mexico
 recent cases: 0
 recent prevalence: 0.00%
 possible undercount: NAx"
De Soto,Louisiana,22031,34,3,27463,0.0012380293485780868,8.823529411764707,"De Soto county, Louisiana
 recent cases: 34
 recent prevalence: 0.12%
 possible undercount: 8.8x"
De Witt,Illinois,17039,2,0,15638,1.278935925310142e-4,NA,"De Witt county, Illinois
 recent cases: 2
 recent prevalence: 0.01%
 possible undercount: NAx"
